id_aluno_ano,nome,ano,ponto_virada,inde,iaa,ieg,ips,ida,ipp,ipv,ian,anos_pm,2020,2021,2022,fem,masc,pedra,bolsista,nao_bolsista,in_fase,ipv_pre_processado_resultado,ieg_pre_processado_resultado,ida_pre_processado_resultado,rec_ava_1_pre_processado_resultado,rec_ava_2_pre_processado_resultado,rec_ava_3_pre_processado_resultado,rec_ava_4_pre_processado_resultado,fase
aluno208_2021,aluno208,2021,0.0,6.45,7.0,6.3,7.5,4.5,7.5,8.0,5.0,1,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,0.0,0.0,1.0,0.0,2
aluno209_2020,aluno209,2020,1.0,9.075004,9.50002,10.0,6.25,10.0,10.0,10.00001,5.0,1,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,-1.0,1.0,1.0,,,,,0
aluno209_2021,aluno209,2021,1.0,7.167,8.5,7.9,7.5,4.2,8.1,9.2,5.0,2,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,1
aluno210_2020,aluno210,2020,0.0,8.213058666666669,10.00002,9.1,7.5,5.666666666666667,8.541666666666666,8.277783333333332,10.0,3,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,,5
aluno211_2022,aluno211,2022,0.0,7.856571887125221,9.000020000000001,8.935626102292769,7.5,8.416666666666668,6.25,8.055556666666666,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,,1
aluno212_2020,aluno212,2020,0.0,6.345836,7.41668,10.0,4.375,7.0,2.5,2.5833399999999997,10.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,1.0,-1.0,,,,,0
aluno212_2021,aluno212,2021,0.0,5.663,9.5,8.3,5.0,4.3,2.5,4.7,5.0,2,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno212_2022,aluno212,2022,0.0,6.344244591269144,9.50002,8.944141289679047,4.375,6.766666666666666,2.8125,5.166655,5.0,3,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,,,0
aluno213_2020,aluno213,2020,0.0,8.081669333333334,9.000020000000001,9.7,5.0,9.0,8.749999999999998,7.833336666666668,5.0,2,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,2
aluno213_2021,aluno213,2021,0.0,8.761,9.6,9.4,7.5,7.5,8.8,8.9,10.0,3,0.0,1.0,0.0,1.0,0.0,4,0.0,1.0,0,,,,1.0,1.0,1.0,0.0,3
aluno214_2022,aluno214,2022,0.0,6.417875178463399,9.50002,8.832425892317,5.625,4.75,3.333333333333333,6.777773333333334,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,1.0,,2
aluno215_2020,aluno215,2020,0.0,8.874585000000002,9.50002,9.3,7.5,10.0,7.8125,7.666665,10.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno216_2020,aluno216,2020,,5.960001,8.75001,0.0,5.625,7.4,0.0,0.0,10.0,1,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,1,,-1.0,-1.0,,,,,8
aluno217_2020,aluno217,2020,1.0,8.942503,8.000020000000001,9.4,7.5,9.5,8.125,9.000005,10.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno217_2021,aluno217,2021,0.0,7.765,8.5,8.8,7.5,7.1,8.1,8.4,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,1.0,0.0,1
aluno217_2022,aluno217,2022,1.0,8.48808864197531,6.91668,9.876543209876544,7.5,8.133333333333333,6.666666666666666,8.888893333333334,10.0,3,0.0,0.0,1.0,1.0,0.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,,2
aluno218_2021,aluno218,2021,1.0,8.821,9.5,10.0,7.5,6.9,8.1,9.7,10.0,0,0.0,1.0,0.0,0.0,1.0,4,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,0
aluno218_2022,aluno218,2022,1.0,8.362568122807017,9.50002,9.031578947368422,7.5,6.916666666666666,6.5625,9.083335,10.0,1,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,,,1
aluno219_2020,aluno219,2020,0.0,7.832084999999999,9.50002,7.9,8.75,5.0,8.4375,7.916665,10.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,1.0,1.0,-1.0,,,,,2
aluno219_2021,aluno219,2021,0.0,4.176,0.0,4.2,6.9,1.9,8.1,4.8,5.0,2,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,2
aluno219_2022,aluno219,2022,0.0,5.810649259259259,10.00002,5.296296296296296,7.5,2.666666666666667,6.458333333333334,6.611106666666666,5.0,3,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,2
aluno220_2022,aluno220,2022,0.0,6.631987865319865,9.50002,9.326599326599329,7.5,3.75,5.833333333333334,6.166663333333333,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,,1
aluno221_2021,aluno221,2021,0.0,4.442,9.2,2.8,7.5,1.8,5.8,3.9,5.0,0,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,1.0,0.0,0.0,3
aluno221_2022,aluno221,2022,0.0,4.932115107932876,8.75001,3.613701372997712,7.5,2.666666666666667,6.09375,4.7083275,5.0,1,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,3
aluno222_2020,aluno222,2020,0.0,8.478752,9.000020000000001,7.8,7.5,9.5,7.1875,8.25,10.0,1,1.0,0.0,0.0,0.0,1.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno223_2020,aluno223,2020,0.0,6.59278,9.000020000000001,5.2,6.875,5.0,8.541666666666668,8.055556666666668,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,1
aluno224_2022,aluno224,2022,0.0,6.606168554778556,9.50002,8.607226107226108,7.5,3.333333333333333,5.625,7.277773333333333,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,0.0,,1
aluno225_2020,aluno225,2020,0.0,8.845558333333333,9.58335,9.7,7.5,8.333333333333334,8.749999999999998,8.277783333333334,10.0,4,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,4
aluno225_2021,aluno225,2021,0.0,7.138,8.3,6.7,6.9,6.0,7.5,6.7,10.0,5,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,0.0,1.0,0.0,5
aluno225_2022,aluno225,2022,0.0,6.957316284888314,9.16668,7.085185035552683,5.0,7.388888888888888,8.125,6.6666675,5.0,6,0.0,0.0,1.0,1.0,0.0,2,0.0,1.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,5
aluno226_2020,aluno226,2020,0.0,7.849446666666667,8.500020000000001,7.4,5.625,7.5,8.125,8.222223333333332,10.0,2,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,-1.0,1.0,,,,,2
aluno226_2021,aluno226,2021,0.0,4.617,0.0,4.2,5.6,4.3,7.1,5.8,5.0,3,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0,,,,0.0,0.0,0.0,0.0,2
aluno227_2020,aluno227,2020,0.0,5.981250166666666,8.75001,3.0,7.5,6.333333333333333,7.8125,6.0416625,5.0,0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,3
aluno228_2022,aluno228,2022,0.0,5.312964074074074,10.00002,4.87037037037037,6.875,1.5,5.625,6.44444,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,1
aluno229_2020,aluno229,2020,0.0,5.890556,7.33334,7.8,7.5,0.0,7.916666666666668,7.777776666666667,5.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,1.0,-1.0,,,,,1
aluno229_2021,aluno229,2021,0.0,5.054,8.5,0.0,7.5,4.0,6.9,7.3,5.0,2,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno229_2022,aluno229,2022,0.0,6.025962871794872,8.000020000000001,5.10897435897436,5.0,8.0,4.375,5.83333,5.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,1.0,1.0,0.0,,,0
aluno230_2020,aluno230,2020,0.0,5.0047223333333335,8.75001,6.1,4.375,2.3333333333333335,5.833333333333333,4.611106666666667,5.0,4,1.0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,-1.0,-1.0,-1.0,,,,,3
aluno231_2020,aluno231,2020,0.0,5.9597921666666664,8.33334,3.7,5.0,4.333333333333333,7.03125,6.5833325,10.0,1,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,1.0,-1.0,-1.0,,,,,6
aluno231_2021,aluno231,2021,0.0,7.698,9.2,8.6,6.9,5.4,8.0,7.5,10.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,1.0,1.0,0.0,7
aluno232_2021,aluno232,2021,0.0,7.331,8.3,7.2,7.5,6.7,8.3,8.2,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,0.0,1.0,1.0,5
aluno232_2022,aluno232,2022,1.0,7.676832382089068,8.33334,8.191793021556448,8.125,6.688888888888889,8.4375,8.55556,5.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,6
aluno233_2022,aluno233,2022,0.0,7.560770897435898,9.50002,7.287179487179487,7.5,6.600000000000001,5.0,7.916665,10.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,,,0
aluno234_2022,aluno234,2022,0.0,8.121155846153847,9.50002,8.697435897435899,6.25,9.033333333333331,5.0,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,,0
aluno235_2020,aluno235,2020,0.0,8.125001833333334,8.333350000000001,9.0,7.5,7.666666666666667,7.5,7.2916675,10.0,1,1.0,0.0,0.0,1.0,0.0,3,1.0,0.0,1,1.0,1.0,1.0,,,,,3
aluno235_2021,aluno235,2021,0.0,7.544,9.2,6.9,5.6,6.6,7.3,8.1,10.0,2,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,0.0,1.0,0.0,3
aluno235_2022,aluno235,2022,0.0,6.922391887729286,6.66666,7.725859160868649,6.875,5.677777777777778,6.875,5.9999925,10.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,1.0,0.0,0.0,1.0,4
aluno236_2022,aluno236,2022,0.0,8.207451124949126,8.500020000000001,8.958078958078957,7.5,8.766666666666667,5.625,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,,0
aluno237_2022,aluno237,2022,0.0,6.622459534891997,9.000020000000001,7.230347674459984,7.5,4.0,6.041666666666667,8.111106666666666,5.0,0,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,1.0,,2
aluno238_2020,aluno238,2020,0.0,6.492502,9.000020000000001,8.4,5.0,4.0,5.625,7.75,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,,2
aluno238_2021,aluno238,2021,0.0,3.663,8.5,1.3,4.4,2.1,5.0,3.5,5.0,2,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,2
aluno239_2022,aluno239,2022,0.0,6.309259592592594,8.500020000000001,7.462962962962964,5.625,6.75,4.375,5.583325,5.0,0,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,,,1
aluno240_2021,aluno240,2021,0.0,7.629,8.8,6.1,7.5,6.9,7.3,8.4,10.0,0,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,3
aluno241_2020,aluno241,2020,0.0,7.285002,9.000020000000001,8.8,6.25,9.5,2.5,6.75,5.0,3,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,1
aluno241_2021,aluno241,2021,0.0,2.86,7.9,0.4,5.6,0.0,4.1,2.6,5.0,4,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0,0,,,,-1.0,0.0,0.0,0.0,2
aluno241_2022,aluno241,2022,0.0,4.55608576514307,7.916679999999999,4.405425492382014,5.0,2.5,4.166666666666666,4.83333,5.0,5,0.0,0.0,1.0,0.0,1.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,1.0,0.0,,2
aluno242_2020,aluno242,2020,0.0,6.707085000000001,9.000020000000001,7.4,6.25,5.5,7.1875,6.916665,5.0,2,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,1
aluno242_2021,aluno242,2021,0.0,5.833,8.5,5.4,7.5,2.9,7.1,6.8,5.0,3,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,2
aluno242_2022,aluno242,2022,0.0,6.454070897064289,9.000020000000001,8.325901151988107,6.875,3.333333333333333,6.458333333333334,6.944443333333333,5.0,4,0.0,0.0,1.0,0.0,1.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,1.0,0.0,,2
aluno243_2021,aluno243,2021,0.0,6.354,8.5,5.0,7.5,3.2,7.5,6.8,10.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno244_2022,aluno244,2022,0.0,8.143474555555557,9.50002,8.944444444444445,7.5,8.283333333333333,5.3125,7.333335,10.0,0,0.0,0.0,1.0,0.0,1.0,4,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,,0
aluno245_2022,aluno245,2022,0.0,5.246467903133903,8.500020000000001,5.765669515669515,7.5,3.8,0.0,6.16666,5.0,0,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,,,0
aluno246_2020,aluno246,2020,0.0,7.639168666666667,9.50002,8.3,6.875,8.0,7.083333333333333,7.666666666666666,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,1
aluno246_2021,aluno246,2021,0.0,7.013,9.0,8.8,5.6,4.6,8.5,7.7,5.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,1.0,0.0,1
aluno246_2022,aluno246,2022,0.0,6.736315131313132,9.000020000000001,7.473232323232324,6.875,5.25,6.041666666666667,7.5,5.0,3,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,1.0,-1.0,-1.0,0.0,0.0,0.0,,1
aluno247_2021,aluno247,2021,1.0,8.013,10.0,8.3,7.5,6.8,8.1,9.7,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,0
aluno247_2022,aluno247,2022,0.0,6.300611568922306,10.00002,7.888471177944862,6.875,4.166666666666667,4.6875,6.16666,5.0,1,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,,,1
aluno248_2022,aluno248,2022,0.0,7.660716285714286,9.000020000000001,9.428571428571429,7.5,7.5,6.25,7.5,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,,1
aluno249_2021,aluno249,2021,0.0,6.025,8.5,7.9,7.5,2.1,7.5,5.8,5.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,1
aluno250_2022,aluno250,2022,0.0,8.361187897435897,10.00002,9.087179487179489,6.25,9.25,4.6875,8.0,10.0,0,0.0,0.0,1.0,1.0,0.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,,0
aluno251_2020,aluno251,2020,0.0,8.575835333333334,8.500020000000001,8.9,7.5,10.0,7.291666666666667,7.333333333333333,10.0,1,1.0,0.0,0.0,1.0,0.0,4,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno251_2021,aluno251,2021,0.0,7.976,9.0,6.7,7.5,7.3,8.5,8.4,10.0,2,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,1.0,1.0,0.0,0.0,2
aluno251_2022,aluno251,2022,1.0,8.011927248035915,8.000020000000001,7.906846240179574,7.5,7.833333333333334,6.25,8.444446666666668,10.0,3,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1.0,,2
aluno252_2021,aluno252,2021,0.0,7.473,10.0,10.0,7.5,5.9,7.2,6.6,5.0,0,0.0,1.0,0.0,1.0,0.0,3,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno252_2022,aluno252,2022,0.0,7.755061190476191,9.000020000000001,9.285714285714285,7.5,8.666666666666666,5.3125,7.416665,5.0,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,1.0,0.0,,,0
aluno253_2022,aluno253,2022,0.0,7.416668,9.50002,10.0,6.875,6.0,5.625,7.58333,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,,,0
aluno254_2022,aluno254,2022,0.0,7.775658894736842,9.50002,9.649122807017545,7.5,5.416666666666666,5.625,7.499995,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,-1.0,1.0,-1.0,0.0,0.0,,,0
aluno255_2022,aluno255,2022,0.0,8.397956545454546,10.00002,9.06060606060606,7.5,8.366666666666667,5.625,8.0,10.0,0,0.0,0.0,1.0,1.0,0.0,4,1.0,0.0,0,1.0,1.0,1.0,1.0,0.0,,,0
aluno256_2022,aluno256,2022,0.0,8.000000666666667,7.416679999999999,9.583333333333334,7.5,7.5,6.25,7.33333,10.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,0.0,0.0,0.0,,1
aluno257_2022,aluno257,2022,0.0,7.585228383838384,9.50002,8.585858585858585,7.5,8.5,6.458333333333334,6.611106666666666,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,1.0,1.0,0.0,0.0,0.0,,2
aluno258_2021,aluno258,2021,0.0,6.283,7.8,10.0,7.5,5.3,2.5,4.8,5.0,0,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,-1.0,0.0,0.0,0.0,0
aluno258_2022,aluno258,2022,0.0,5.790196511753241,7.916679999999999,5.72182089209953,4.375,5.666666666666666,5.0,6.416655,5.0,1,0.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,,,0
aluno259_2020,aluno259,2020,1.0,8.753335833333333,9.16668,9.1,7.5,7.666666666666667,8.75,9.2916725,10.0,1,1.0,0.0,0.0,0.0,1.0,4,1.0,0.0,1,1.0,1.0,1.0,,,,,7
aluno260_2021,aluno260,2021,0.0,6.75,9.5,6.7,7.5,4.5,7.5,7.8,5.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,0
aluno260_2022,aluno260,2022,0.0,7.56313707440925,9.000020000000001,8.607340372046254,7.5,7.5,6.25,7.833335,5.0,1,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,0.0,0.0,,,0
aluno261_2020,aluno261,2020,0.0,7.251668666666667,9.16668,8.8,7.5,6.333333333333333,7.5,7.79167,2.5,0,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,,3
aluno261_2021,aluno261,2021,0.0,6.899,9.2,7.8,7.5,5.9,8.4,7.0,2.5,1,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,1.0,1.0,1.0,1.0,4
aluno262_2020,aluno262,2020,1.0,8.221251333333335,7.91667,9.2,5.0,6.666666666666667,9.0625,9.250005,10.0,3,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,,5
aluno262_2021,aluno262,2021,0.0,7.903,9.2,6.9,7.5,7.7,7.8,7.7,10.0,4,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,0.0,1.0,1.0,1.0,6
aluno262_2022,aluno262,2022,0.0,7.054851281182869,8.75001,5.245783628136569,6.25,6.844444444444444,7.8125,6.777773333333332,10.0,5,0.0,0.0,1.0,0.0,1.0,3,0.0,1.0,0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,7
aluno263_2020,aluno263,2020,0.0,8.386113666666667,9.58335,9.5,6.875,6.333333333333333,8.958333333333332,8.388893333333336,10.0,4,1.0,0.0,0.0,1.0,0.0,3,1.0,0.0,1,1.0,1.0,-1.0,,,,,5
aluno263_2021,aluno263,2021,0.0,7.694,7.9,7.8,7.5,6.5,8.0,7.5,10.0,5,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0,6
aluno263_2022,aluno263,2022,0.0,6.591127006535949,0.0,7.947303921568628,5.625,5.577777777777778,8.125,7.555553333333333,10.0,6,0.0,0.0,1.0,1.0,0.0,2,0.0,1.0,0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,7
aluno264_2022,aluno264,2022,0.0,7.035319904761904,10.00002,6.773809523809523,7.5,6.75,6.25,7.27778,5.0,0,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,1
aluno265_2020,aluno265,2020,0.0,7.630557666666667,8.75001,10.0,6.875,6.0,8.125,7.777783333333335,5.0,1,1.0,0.0,0.0,1.0,0.0,3,0.0,1.0,1,-1.0,1.0,-1.0,,,,,4
aluno266_2020,aluno266,2020,0.0,8.336252,8.500020000000001,8.9,5.625,8.5,8.4375,8.0,10.0,1,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,1.0,1.0,1.0,,,,,1
aluno266_2021,aluno266,2021,0.0,7.892,9.0,8.3,6.3,6.8,7.5,8.0,10.0,2,0.0,1.0,0.0,0.0,1.0,3,0.0,1.0,0,,,,0.0,1.0,0.0,0.0,2
aluno266_2022,aluno266,2022,1.0,7.834006201914523,9.000020000000001,8.13529767623928,5.625,7.0,6.666666666666666,8.38889,10.0,3,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,1.0,0.0,1.0,,2
aluno267_2020,aluno267,2020,1.0,8.370558666666668,9.16668,9.7,5.625,8.0,8.958333333333334,9.777786666666666,5.0,2,1.0,0.0,0.0,0.0,1.0,3,1.0,0.0,1,-1.0,1.0,1.0,,,,,3
aluno267_2021,aluno267,2021,0.0,8.014,9.2,8.9,6.3,8.2,8.3,8.6,5.0,3,0.0,1.0,0.0,0.0,1.0,3,1.0,0.0,0,,,,1.0,1.0,1.0,1.0,4
aluno267_2022,aluno267,2022,0.0,7.798470369565218,9.16668,9.72463768115942,5.625,7.866666666666667,7.34375,7.8333325,5.0,4,0.0,0.0,1.0,0.0,1.0,3,0.0,1.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4
aluno268_2022,aluno268,2022,1.0,8.000002,9.000020000000001,10.0,6.875,7.25,5.625,9.5,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,,,0
aluno269_2020,aluno269,2020,0.0,7.099168666666667,7.50002,8.6,7.5,5.75,7.291666666666667,7.5,5.0,1,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,-1.0,1.0,-1.0,,,,,1
aluno270_2020,aluno270,2020,0.0,7.1900010000000005,6.66667,4.2,4.375,8.666666666666666,8.125,8.500003333333334,10.0,3,1.0,0.0,0.0,0.0,1.0,2,0.0,1.0,1,1.0,-1.0,1.0,,,,,3
aluno271_2021,aluno271,2021,0.0,6.429,9.6,5.0,7.5,4.3,7.7,5.5,10.0,0,0.0,1.0,0.0,0.0,1.0,2,0.0,1.0,0,,,,0.0,1.0,0.0,0.0,3
aluno272_2022,aluno272,2022,0.0,7.725002,9.000020000000001,10.0,5.0,6.0,6.25,7.5,10.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,-1.0,0.0,0.0,0.0,,1
aluno273_2020,aluno273,2020,0.0,4.386945333333334,9.000020000000001,4.4,7.5,0.0,7.291666666666667,4.388883333333333,2.5,2,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,1
aluno273_2021,aluno273,2021,0.0,4.125,9.5,2.1,7.5,0.0,6.3,4.4,5.0,3,0.0,1.0,0.0,1.0,0.0,1,0.0,1.0,0,,,,0.0,0.0,0.0,0.0,1
aluno273_2022,aluno273,2022,0.0,6.683335555555555,8.500020000000001,6.777777777777777,7.5,5.666666666666666,5.833333333333334,7.555556666666667,5.0,4,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,1.0,-1.0,-1.0,1.0,1.0,1.0,,1
aluno274_2020,aluno274,2020,0.0,6.113055666666667,7.91667,5.6,7.5,3.6666666666666665,7.291666666666667,7.444443333333334,5.0,2,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,-1.0,-1.0,-1.0,,,,,5
aluno274_2021,aluno274,2021,0.0,6.88,7.1,7.8,7.5,6.1,7.7,6.9,5.0,3,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,1.0,1.0,1.0,5
aluno275_2020,aluno275,2020,0.0,6.399376666666667,10.00002,5.2,7.5,4.333333333333333,6.09375,5.666665,10.0,3,1.0,0.0,0.0,1.0,0.0,2,0.0,1.0,1,1.0,-1.0,-1.0,,,,,3
aluno275_2021,aluno275,2021,0.0,5.815,8.8,5.8,6.3,3.4,6.9,6.4,5.0,4,0.0,1.0,0.0,1.0,0.0,2,0.0,1.0,0,,,,1.0,0.0,0.0,0.0,3
aluno275_2022,aluno275,2022,0.0,6.073162378787879,8.33334,6.102272727272728,6.25,3.966666666666667,7.34375,6.8333275,5.0,5,0.0,0.0,1.0,1.0,0.0,2,1.0,0.0,0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,4
aluno276_2022,aluno276,2022,0.0,7.703185605565638,8.500020000000001,8.95341802782819,8.125,8.25,5.0,8.0,5.0,0,0.0,0.0,1.0,0.0,1.0,3,1.0,0.0,0,1.0,1.0,1.0,1.0,1.0,,,0
aluno277_2020,aluno277,2020,0.0,8.018889999999999,9.50002,8.4,5.625,10.0,7.708333333333334,7.777773333333332,5.0,2,1.0,0.0,0.0,0.0,1.0,3,0.0,1.0,1,-1.0,1.0,1.0,,,,,1
