nome,idade,fase,iaa,inde,ponto_virada,sexo,ips,pedra,ipp,ida,bolsista_encoded,pedra_encoded,ian,ieg,ipv,corraca,diff_fase,na_fase,ponto_virada_encoded,cg,cf,ct
ALUNO-1029,12.0,3,8.75001,7.928183035966957,Não,F,7.5,Ametista,7.8125,5.777777777777778,1,3,10.0,8.915214902057008,7.9166675,B,0.0,1,0,161.0,25.0,6.0
ALUNO-1030,13.0,2,8.500020000000001,6.874622323232323,Não,M,7.5,Ágata,6.458333333333334,5.75,0,2,5.0,8.282828282828284,6.611106666666666,B,-1.0,0,0,531.0,82.0,6.0
ALUNO-1031,8.0,0,9.000020000000001,9.166669,Sim,M,7.5,Topázio,7.5,10,0,4,10,10,8.833335,B,0.0,1,1,155.0,38.0,5.0
ALUNO-1031,9.0,1,9.5,8.863,Sim,M,7.5,Topázio,7.5,8.1,0,4,10.0,10.0,9.0,B,0.0,1,1,155.0,38.0,5.0
ALUNO-1031,10.0,1,8.500020000000001,7.950002,Não,M,7.5,Ametista,5.833333333333334,8.833333333333332,0,3,5.0,10.0,7.5,B,-1.0,0,0,155.0,38.0,5.0
ALUNO-1033,8.0,0,9.50002,8.243991565656566,Não,M,8.125,Topázio,5.625,9.1,0,4,10.0,7.328282828282827,8.166665,R,0.0,1,0,74.0,20.0,1.0
ALUNO-1034,11.0,2,8.000020000000001,7.751391333333333,Não,M,7.5,Ametista,8.125,5.5,0,3,10,8.5,7.944446666666668,R,0.0,1,0,314.0,47.0,3.0
ALUNO-1034,12.0,2,8.0,7.679,Sim,M,7.5,Ametista,8.3,5.8,0,3,5.0,9.2,9.0,R,-1.0,0,1,314.0,47.0,3.0
ALUNO-1034,13.0,2,9.50002,7.495580529657477,Não,M,7.5,Ametista,6.041666666666667,6.633333333333333,0,3,5.0,9.490392648287385,7.333333333333333,R,-1.0,0,0,314.0,47.0,3.0
ALUNO-1037,13.0,3,8.33334,8.121970030303032,Não,M,6.875,Topázio,8.125,8.0,0,4,10.0,8.151515151515152,7.791665,R,0.0,1,0,107.0,18.0,1.0
ALUNO-1038,14.0,4,8.3,6.619,Não,F,0.0,Ágata,8.0,6.5,0,2,10.0,6.1,7.3,R,0.0,1,0,298.0,20.0,8.0
ALUNO-1038,15.0,5,9.16668,7.532558522875818,Não,F,7.5,Ametista,6.458333333333334,5.777777777777779,0,3,10.0,7.44750816993464,7.875,R,0.0,1,0,298.0,20.0,8.0
ALUNO-1039,11.0,0,9.50002,7.625232814814815,Não,M,7.5,Ametista,5.9375,7.0,0,3,5.0,9.074074074074074,8.08333,B,-2.0,0,0,262.0,74.0,3.0
ALUNO-1040,14.0,3,9.58335,7.267797248934356,Não,M,7.5,Ametista,7.5,6.166666666666667,0,3,5.0,8.422314578005116,6.95833,P,-1.0,0,0,407.0,49.0,2.0
ALUNO-1042,14.0,3,9.58335,6.891666833333334,Não,M,7.5,Ágata,7.5,5.166666666666667,0,2,5.0,8.5,5.9999925,R,-1.0,0,0,528.0,68.0,5.0
ALUNO-1044,8.0,0,9.0,8.250,Não,M,7.5,Topázio,7.5,5.5,0,4,10.0,10.0,8.8,B,0.0,1,0,400.0,117.0,6.0
ALUNO-1044,9.0,0,8.000020000000001,7.282095689594356,Não,M,7.5,Ametista,5.625,7.316666666666666,0,3,5.0,8.447971781305114,7.58333,B,-1.0,0,0,400.0,117.0,6.0
ALUNO-1045,11.0,2,9.50002,7.902183873015874,Não,F,7.5,Ametista,4.791666666666667,7.416666666666666,0,3,10.0,9.365079365079364,6.833329999999999,R,0.0,1,0,168.0,25.0,4.0
ALUNO-1048,9.0,1,8.000020000000001,7.038889111111112,Não,M,7.5,Ametista,4.166666666666666,4.75,0,3,10.0,9.72222222222222,5.88888,R,0.0,1,0,476.0,123.0,8.0
ALUNO-1049,11.0,1,7.9,7.457,Não,M,7.5,Ametista,8.5,6.0,0,3,5.0,8.8,8.1,B,-1.0,0,0,453.0,115.0,10.0
ALUNO-1049,11.0,1,8.500020000000001,7.107453276895944,Não,M,7.5,Ametista,6.25,6.25,0,3,5.0,8.88447971781305,6.777776666666665,B,-1.0,0,0,453.0,115.0,10.0
ALUNO-1050,8.0,0,10.0,8.788,Sim,F,7.5,Topázio,7.5,6.9,0,4,10.0,10.0,9.5,P,0.0,1,1,205.0,54.0,1.0
ALUNO-1050,9.0,0,10.00002,7.785693147804151,Não,F,7.5,Ametista,5.625,8.25,0,3,5.0,8.865955739020755,7.75,P,-1.0,0,0,205.0,54.0,1.0
ALUNO-1051,12.0,3,9.16668,6.254445333333334,Não,F,7.5,Ágata,7.5,3.6666666666666665,0,2,10,2.8,7.72222,R,0.0,1,0,566.0,74.0,6.0
ALUNO-1051,13.0,3,0.0,3.599,Não,F,7.5,Quartzo,6.9,1.3,0,1,10.0,1.7,2.9,R,0.0,1,0,566.0,74.0,6.0
ALUNO-1051,14.0,3,8.75001,6.762500166666667,Não,F,5.625,Ágata,8.125,5.833333333333333,0,2,5.0,7.1875,7.0416625,R,-1.0,0,0,566.0,74.0,6.0
ALUNO-1052,11.0,2,9.50002,8.11186499332851,Não,F,6.875,Topázio,6.666666666666666,8.416666666666666,0,4,10.0,7.955148299975887,7.666666666666667,R,0.0,1,0,111.0,16.0,2.0
ALUNO-1053,17.0,5,8.75001,7.891450716450215,Não,F,7.5,Ametista,5.833333333333334,9.25,0,3,5.0,9.415584415584416,7.2499975,R,-2.0,0,0,173.0,11.0,4.0
ALUNO-1054,9.0,1,9.000020000000001,7.776390666666667,Não,F,7.5,Ametista,6.041666666666667,6.5,0,3,10.0,9.333333333333332,6.777776666666666,B,0.0,1,0,210.0,53.0,2.0
ALUNO-1055,13.0,3,7.5,6.421,Não,F,5.0,Ágata,7.7,4.7,0,2,10.0,4.7,7.6,R,0.0,1,0,332.0,27.0,5.0
ALUNO-1055,14.0,4,6.66666,7.456542276334777,Não,F,5.625,Ametista,7.34375,6.277777777777778,0,3,10.0,8.603896103896105,7.5833325,R,0.0,1,0,332.0,27.0,5.0
ALUNO-1057,13.0,3,8.3,7.494,Sim,M,7.5,Ametista,8.3,5.8,0,3,10.0,5.6,9.0,R,0.0,1,1,656.0,85.0,6.0
ALUNO-1057,14.0,3,8.33334,6.427354572463768,Não,M,7.5,Ágata,7.5,5.166666666666667,0,2,5.0,6.845108695652174,5.9583275,R,-1.0,0,0,656.0,85.0,6.0
ALUNO-1058,11.0,2,8.000020000000001,7.763511656565657,Não,F,7.5,Ametista,6.458333333333334,7.25,0,3,10.0,8.69949494949495,6.888886666666666,B,0.0,1,0,213.0,33.0,1.0
ALUNO-1059,16.0,3,7.91667,4.837498500000001,Não,M,7.5,Quartzo,6.875,1.833333333333333,0,1,2.5,3.666666666666667,6.2916575,B,-3.0,0,0,833.0,134.0,9.0
ALUNO-1060,13.0,3,9.58335,7.208765730639731,Não,F,7.5,Ametista,7.03125,3.5,0,3,10.0,8.653198653198654,6.83333,R,0.0,1,0,425.0,51.0,3.0
ALUNO-1062,15.0,5,6.66666,6.243027512820514,Não,M,5.0,Ágata,6.09375,4.25,0,2,10.0,7.251602564102564,5.83333,R,0.0,1,0,697.0,43.0,10.0
ALUNO-1063,9.0,0,9.5,4.900,Não,F,7.5,Quartzo,7.5,2.3,0,1,5.0,0.0,7.5,R,-1.0,0,0,783.0,185.0,13.0
ALUNO-1063,11.0,0,9.000020000000001,5.552244923076923,Não,F,7.5,Quartzo,4.375,4.166666666666667,0,1,5.0,4.573717948717949,6.08333,R,-2.0,0,0,783.0,185.0,13.0
ALUNO-1065,9.0,0,9.5,8.000,Não,M,7.5,Ametista,7.5,7.0,0,3,5.0,10.0,8.3,R,-1.0,0,0,304.0,87.0,8.0
ALUNO-1065,11.0,0,9.50002,7.510987800569801,Não,M,7.5,Ametista,5.9375,7.0,0,3,5.0,9.002849002849004,7.58333,R,-2.0,0,0,304.0,87.0,8.0
ALUNO-1066,13.0,3,6.7,6.540,Não,F,7.5,Ágata,7.3,5.8,0,2,10.0,4.7,6.5,B,0.0,1,0,423.0,34.0,8.0
ALUNO-1066,14.0,4,6.66666,7.21482645698363,Não,F,7.5,Ametista,6.875,5.522222222222222,0,3,10.0,8.489420062695924,6.54166,B,0.0,1,0,423.0,34.0,8.0
ALUNO-1067,9.0,0,8.500020000000001,8.312502,Não,F,7.5,Ametista,8.125,9.5,0,3,5,10,7.5,B,-1.0,0,0,239.0,39.0,2.0
ALUNO-1067,10.0,1,9.5,8.544,Sim,F,7.5,Topázio,8.8,8.1,0,4,5.0,10.0,9.2,B,-1.0,0,1,239.0,39.0,2.0
ALUNO-1067,11.0,2,9.000020000000001,7.682753058681186,Não,F,7.5,Ametista,6.041666666666667,4.916666666666667,0,3,10.0,8.892921960072595,8.333333333333334,B,0.0,1,0,239.0,39.0,2.0
ALUNO-1068,17.0,6,9.2,7.501,Não,M,7.5,Ametista,8.1,6.8,0,3,5.0,8.6,7.2,R,-1.0,0,0,848.0,22.0,14.0
ALUNO-1068,inf,7,8.33334,4.289168444444445,Não,M,6.875,Quartzo,3.75,1.022222222222222,0,1,5.0,3.333333333333333,5.111116666666667,R,-1.0,0,0,848.0,22.0,14.0
ALUNO-1069,9.0,0,9.000020000000001,6.864088634920636,Não,F,5.0,Ágata,5.625,8.0,0,2,5.0,6.174603174603175,7.83333,B,-1.0,0,0,533.0,152.0,2.0
ALUNO-1070,10.0,0,8.500020000000001,7.6333340000000005,Não,M,7.5,Ametista,5,9.5,0,3,5,10,5.66666,R,-2.0,0,0,732.0,174.0,11.0
ALUNO-1070,11.0,1,9.5,7.758,Não,M,7.5,Ametista,8.3,5.4,0,3,5.0,9.6,8.7,R,-1.0,0,0,732.0,174.0,11.0
ALUNO-1070,12.0,1,9.50002,5.949454421052632,Não,M,5.0,Quartzo,4.6875,4.416666666666667,0,1,5.0,8.070175438596491,5.16667,R,-2.0,0,0,732.0,174.0,11.0
ALUNO-1071,13.0,2,9.5,7.194,Não,F,7.5,Ametista,7.3,5.7,0,3,5.0,7.1,8.6,R,-1.0,0,0,754.0,139.0,12.0
ALUNO-1071,13.0,2,9.50002,5.750265883597884,Não,F,5.625,Quartzo,6.041666666666667,3.583333333333333,0,1,5.0,5.417989417989419,6.666663333333332,R,-1.0,0,0,754.0,139.0,12.0
ALUNO-1072,12.0,3,8.75001,8.193334333333334,Não,F,7.5,Ametista,8.749999999999998,7.333333333333333,0,3,10,8.3,7.833333333333334,B,0.0,1,0,797.0,120.0,12.0
ALUNO-1072,13.0,3,9.2,7.033,Não,F,7.5,Ametista,7.5,4.6,0,3,10.0,5.3,8.2,B,0.0,1,0,797.0,120.0,12.0
ALUNO-1072,14.0,3,9.58335,5.371978339181286,Não,F,7.5,Quartzo,6.09375,4.122222222222223,0,1,5.0,3.81578947368421,4.83333,B,-1.0,0,0,797.0,120.0,12.0
ALUNO-1073,11.0,1,8.5,6.914,Não,M,7.5,Ametista,7.5,5.4,0,3,5.0,8.3,6.6,B,-1.0,0,0,798.0,183.0,13.0
ALUNO-1073,11.0,1,0.0,5.334539516483517,Não,M,7.5,Quartzo,6.458333333333334,4.0,0,1,5.0,6.249084249084249,6.944446666666666,B,-1.0,0,0,798.0,183.0,13.0
ALUNO-1074,13.0,1,8.000020000000001,6.581946666666667,Não,F,7.5,Ágata,6.041666666666667,5.833333333333333,0,2,5.0,6.25,7.555556666666667,R,-2.0,0,0,631.0,154.0,9.0
ALUNO-1075,14.0,4,9.16668,8.796113333333334,Não,F,10,Topázio,8.749999999999998,6.666666666666667,1,4,10,9.8,8.55556,R,0.0,1,0,286.0,18.0,3.0
ALUNO-1075,15.0,5,7.5,7.859,Sim,F,7.5,Ametista,7.8,6.3,1,3,10.0,7.2,9.4,R,0.0,1,1,286.0,18.0,3.0
ALUNO-1075,16.0,5,7.5,7.566015304972806,Sim,F,5.625,Ametista,7.96875,6.744444444444444,1,3,5.0,9.580419580419582,8.458337499999999,R,-1.0,0,1,286.0,18.0,3.0
ALUNO-1076,14.0,3,8.75001,6.116219571428572,Não,F,7.5,Ágata,7.03125,3.75,0,2,5.0,7.357142857142857,5.333325,R,-1.0,0,0,705.0,97.0,8.0
ALUNO-1078,11.0,1,7.4166799999999995,7.804168000000001,Não,F,6.875,Ametista,7.083333333333334,10,0,3,5,8,7.833333333333333,R,-1.0,0,0,642.0,113.0,8.0
ALUNO-1078,12.0,2,9.0,4.450,Não,F,8.1,Quartzo,7.7,0.0,0,1,5.0,1.7,5.7,R,-1.0,0,0,642.0,113.0,8.0
ALUNO-1078,13.0,2,8.000020000000001,6.511662330532213,Não,F,7.5,Ágata,6.458333333333334,5.583333333333334,0,2,5.0,7.662464985994397,5.833336666666667,R,-1.0,0,0,642.0,113.0,8.0
ALUNO-1080,13.0,2,7.50002,5.411575629629629,Não,F,7.5,Quartzo,6.041666666666667,0.0,0,1,5.0,6.481481481481481,7.555553333333333,B,-1.0,0,0,795.0,150.0,10.0
ALUNO-1082,11.0,1,8.500020000000001,6.962017015219663,Não,M,5.625,Ágata,6.25,6.0,0,2,5.0,8.78924174276498,7.333333333333333,B,-1.0,0,0,499.0,130.0,5.0
ALUNO-1084,8.0,0,9.000020000000001,8.308336,Não,M,4.375,Ametista,6.875,9,0,3,10,10,7.41667,R,0.0,1,0,648.0,157.0,14.0
ALUNO-1084,9.0,1,8.0,7.954,Não,M,6.9,Ametista,7.9,5.6,0,3,10.0,9.6,8.2,R,0.0,1,0,648.0,157.0,14.0
ALUNO-1084,10.0,1,7.50002,6.464252763285025,Não,M,7.5,Ágata,5.0,5.0,0,2,5.0,8.932367149758454,5.888886666666667,R,-1.0,0,0,648.0,157.0,14.0
ALUNO-1085,14.0,3,9.16668,6.205209666666667,Não,F,7.5,Ágata,7.96875,3.3333333333333335,0,2,5,5.5,7.375,R,-1.0,0,0,701.0,44.0,10.0
ALUNO-1085,15.0,4,8.8,6.234,Não,F,7.5,Ágata,7.3,3.9,0,2,5.0,7.5,5.5,R,-1.0,0,0,701.0,44.0,10.0
ALUNO-1085,16.0,5,8.75001,6.157779444444444,Não,F,7.5,Ágata,6.25,4.955555555555556,0,2,5.0,6.25,5.833336666666667,R,-1.0,0,0,701.0,44.0,10.0
ALUNO-1090,10.0,1,7.00002,6.611668,Não,F,7.5,Ágata,7.083333333333333,8,0,2,5,4.6,7.166663333333332,R,-1.0,0,0,813.0,187.0,12.0
ALUNO-1090,11.0,1,8.5,7.179,Sim,F,7.5,Ametista,7.9,3.7,0,3,5.0,8.8,9.0,R,-1.0,0,1,813.0,187.0,12.0
ALUNO-1090,12.0,1,8.500020000000001,5.179630296296297,Não,F,7.5,Quartzo,5.833333333333334,1.0,0,1,5.0,5.481481481481482,5.999993333333334,R,-2.0,0,0,813.0,187.0,12.0
ALUNO-1091,13.0,2,9.000020000000001,5.519122439955107,Não,F,7.5,Quartzo,6.458333333333334,2.25,0,1,5.0,4.866442199775533,6.499993333333334,R,-1.0,0,0,789.0,147.0,14.0
ALUNO-1093,16.0,5,9.16668,7.297778666666666,Não,F,7.5,Ametista,8.333333333333332,5.333333333333333,1,3,5,9.1,7.055553333333334,R,-1.0,0,0,524.0,10.0,4.0
ALUNO-1093,17.0,6,7.9,7.225,Não,F,7.5,Ametista,8.0,5.4,1,3,10.0,7.2,6.8,R,3.0,0,0,524.0,10.0,4.0
ALUNO-1093,18.0,7,7.91667,6.901589607843138,Não,F,7.5,Ágata,8.28125,4.733333333333333,0,2,5.0,7.370098039215687,8.055556666666668,R,-1.0,0,0,524.0,10.0,4.0
ALUNO-1095,7.0,0,10.000020000000001,9.116669,Não,F,7.5,Topázio,7.5,10,0,4,10,10,8.083335,B,0.0,1,0,8.0,2.0,1.0
ALUNO-1095,8.0,1,10.0,9.294,Sim,F,8.1,Topázio,9.2,8.9,0,4,10.0,9.2,9.7,B,1.0,0,1,8.0,2.0,1.0
ALUNO-1095,9.0,1,10.00002,8.902781333333333,Não,F,7.5,Topázio,6.25,9.916666666666668,1,4,10.0,9.666666666666666,8.055563333333334,B,0.0,1,0,8.0,2.0,1.0
ALUNO-1097,12.0,3,9.58335,7.818543333333334,Não,M,7.5,Ametista,7.96875,6.666666666666667,1,3,10,7.4,7.5,R,0.0,1,0,100.0,10.0,3.0
ALUNO-1097,14.0,4,9.16668,8.149929726333543,Não,M,5.625,Topázio,7.96875,6.677777777777778,1,4,10.0,9.691650853889945,8.000005,R,0.0,1,0,100.0,10.0,3.0
ALUNO-1098,8.0,0,10.0,8.313,Não,F,7.5,Topázio,7.5,5.3,0,4,10.0,10.0,8.8,R,0.0,1,0,165.0,44.0,2.0
ALUNO-1098,9.0,0,8.500020000000001,7.910991723905724,Não,F,8.125,Ametista,5.3125,9.3,0,3,5.0,8.61952861952862,8.16667,R,-1.0,0,0,165.0,44.0,2.0
ALUNO-1099,9.0,1,10.0,8.331,Não,F,6.3,Topázio,8.1,5.9,0,4,10.0,9.6,8.9,R,0.0,1,0,389.0,57.0,8.0
ALUNO-1099,11.0,2,8.500020000000001,7.303705925925926,Não,F,6.875,Ametista,6.458333333333334,7.75,0,3,10.0,5.462962962962963,7.38889,R,0.0,1,0,389.0,57.0,8.0
ALUNO-1101,11.0,1,6.75,6.440323564297217,Não,F,7.5,Ágata,6.041666666666667,4.0,0,2,5.0,8.111341154819415,7.444443333333333,R,-1.0,0,0,652.0,158.0,12.0
ALUNO-1102,13.0,3,0.0,4.244980227272728,Não,F,7.5,Quartzo,6.09375,0.0,0,1,10.0,4.886363636363637,4.5416625,R,0.0,1,0,852.0,145.0,13.0
ALUNO-1103,13.0,2,7.91668,6.394585,Não,F,4.375,Ágata,4.6875,3.5,0,2,5,8.9,8.583335,R,-1.0,0,0,727.0,103.0,3.0
ALUNO-1103,14.0,2,0.0,4.000,Não,F,5.6,Quartzo,6.0,3.3,0,1,5.0,2.9,5.5,R,-2.0,0,0,727.0,103.0,3.0
ALUNO-1103,15.0,3,10.00002,6.011790235258207,Não,F,5.0,Ágata,6.09375,3.277777777777777,0,2,5.0,7.442630898513252,6.2916575,R,-2.0,0,0,727.0,103.0,3.0
ALUNO-1104,11.0,1,9.5,6.889,Não,M,7.5,Ametista,7.9,3.6,0,3,5.0,7.9,7.9,B,-1.0,0,0,447.0,114.0,4.0
ALUNO-1104,13.0,1,9.000020000000001,7.131280678842398,Não,M,7.5,Ametista,6.25,7.083333333333334,0,3,5.0,7.364726727545317,7.333333333333333,B,-2.0,0,0,447.0,114.0,4.0
ALUNO-1105,11.0,1,7.50002,7.648752,Não,F,7.5,Ametista,7.1875,7.5,0,3,5,9.4,7.75,B,-1.0,0,0,560.0,87.0,9.0
ALUNO-1105,12.0,2,9.5,6.621,Não,F,6.3,Ágata,7.3,5.5,0,2,5.0,6.3,7.3,B,-1.0,0,0,560.0,87.0,9.0
ALUNO-1105,13.0,2,9.50002,6.787123434343435,Não,F,4.375,Ágata,6.041666666666667,5.083333333333334,0,2,5.0,8.505050505050505,7.88889,B,-1.0,0,0,560.0,87.0,9.0
ALUNO-1106,10.0,0,9.000020000000001,7.7341690000000005,Sim,M,4.375,Ametista,2.5,9.5,0,3,5,9.9,8.833335,B,-2.0,0,1,637.0,111.0,4.0
ALUNO-1106,12.0,2,9.000020000000001,6.555924462189958,Não,M,6.25,Ágata,5.0,5.583333333333334,0,2,5.0,8.015728977616455,6.55555,B,-1.0,0,0,637.0,111.0,4.0
ALUNO-1107,13.0,2,10.0,8.217,Não,F,7.5,Ametista,7.5,8.0,0,3,5.0,9.6,8.5,B,-1.0,0,0,803.0,122.0,16.0
ALUNO-1107,14.0,3,0.0,5.307363354299295,Não,F,7.5,Quartzo,7.8125,2.722222222222222,0,1,5.0,6.075009549274255,7.583335,B,-1.0,0,0,803.0,122.0,16.0
ALUNO-1108,9.0,0,9.50002,7.487918,Não,F,7.5,Ametista,5.3125,8.95,0,3,5.0,6.999999999999998,7.83333,B,-1.0,0,0,315.0,91.0,6.0
ALUNO-1109,13.0,2,8.500020000000001,7.195372592592593,Não,F,7.5,Ametista,6.25,6.0,0,3,5.0,9.296296296296296,7.055556666666667,B,-1.0,0,0,431.0,64.0,5.0
ALUNO-1110,10.0,1,9.500020000000001,7.852501999999999,Não,F,7.5,Ametista,8.125,8.5,0,3,5,7.7,8,B,-1.0,0,0,625.0,108.0,8.0
ALUNO-1110,11.0,2,9.0,6.871,Não,F,7.5,Ágata,6.5,5.1,0,2,10.0,5.4,7.3,B,0.0,1,0,625.0,108.0,8.0
ALUNO-1110,12.0,2,9.000020000000001,6.605761359666916,Não,F,7.5,Ágata,6.458333333333332,4.583333333333333,0,2,5.0,6.966300131667912,7.499996666666666,B,-1.0,0,0,625.0,108.0,8.0
ALUNO-1111,8.0,0,9.000020000000001,7.874720643467644,Não,F,7.5,Ametista,5.3125,7.75,0,3,10.0,8.217338217338218,7.500005,R,0.0,1,0,178.0,48.0,2.0
ALUNO-1113,inf,7,7.08333,7.535415,Não,M,6.25,Ametista,7.1875,7.75,0,3,5.0,10.0,7.16666,R,-1.0,0,0,296.0,5.0,4.0
ALUNO-1116,11.0,1,7.916679999999999,7.576481298701299,Sim,M,7.5,Ametista,6.25,7.666666666666667,0,3,5.0,8.16017316017316,8.722226666666668,R,-1.0,0,1,283.0,77.0,5.0
ALUNO-1117,8.0,0,9.5,7.129,Não,M,0.0,Ametista,7.5,6.8,0,3,10.0,8.3,7.0,B,0.0,1,0,575.0,161.0,8.0
ALUNO-1117,9.0,0,8.000020000000001,6.730834666666667,Não,M,7.5,Ágata,5.625,7.583333333333333,0,2,5.0,5.925000000000001,7.08333,B,-1.0,0,0,575.0,161.0,8.0
ALUNO-1118,13.0,3,8.33334,7.1010415,Não,M,7.5,Ametista,7.34375,5.0,0,3,10.0,8.75,5.1666625,P,0.0,1,0,455.0,56.0,6.0
ALUNO-1120,9.0,1,9.50002,8.063890666666667,Não,F,7.5,Topázio,6.25,7.25,0,4,10.0,9.166666666666666,7.277776666666666,R,0.0,1,0,127.0,30.0,2.0
ALUNO-1121,8.0,0,9.50002,7.484593745480259,Não,F,7.5,Ametista,5.0,6.0,0,3,10.0,8.422963727401292,6.999995,B,0.0,1,0,317.0,93.0,2.0
ALUNO-1122,14.0,4,8.8,7.906,Não,F,7.5,Ametista,7.8,8.4,0,3,10.0,5.8,8.3,R,0.0,1,0,15.0,6.0,1.0
ALUNO-1122,15.0,5,8.33334,8.71196797863248,Sim,F,7.5,Topázio,7.5,8.777777777777779,1,4,10.0,9.615384615384617,8.500007499999999,R,0.0,1,1,15.0,6.0,1.0
ALUNO-1123,15.0,3,8.33334,8.266390000000001,Sim,F,6.875,Ametista,9.166666666666666,8.333333333333334,1,3,5,8.7,9.611113333333332,B,-2.0,0,1,198.0,18.0,2.0
ALUNO-1123,16.0,4,7.5,7.634,Não,F,6.3,Ametista,8.3,7.5,1,3,5.0,8.6,8.5,B,-2.0,0,0,198.0,18.0,2.0
ALUNO-1123,17.0,4,8.33334,7.815768210526317,Sim,F,6.875,Ametista,7.8125,7.866666666666666,1,3,2.5,9.201754385964913,9.25,B,-3.0,0,1,198.0,18.0,2.0
ALUNO-1124,16.0,4,7.9,7.264,Não,F,5.6,Ametista,8.1,6.0,0,3,5.0,8.6,8.4,B,-2.0,0,0,312.0,21.0,4.0
ALUNO-1124,17.0,5,7.08334,7.498492675990676,Sim,F,5.625,Ametista,7.5,6.466666666666666,0,3,5.0,9.213286713286712,9.208340000000002,B,-2.0,0,1,312.0,21.0,4.0
ALUNO-1125,11.0,1,9.50002,6.306945444444445,Não,F,5.625,Ágata,5.0,3.25,0,2,5.0,9.72222222222222,5.999995,P,-1.0,0,0,686.0,165.0,9.0
ALUNO-1126,14.0,3,7.1,5.047,Não,F,7.5,Quartzo,6.7,4.0,0,1,5.0,3.3,4.8,P,-1.0,0,0,835.0,135.0,11.0
ALUNO-1126,15.0,3,0.0,4.786323286324786,Não,F,5.625,Quartzo,7.5,3.444444444444444,0,1,5.0,5.799679487179487,5.6249925,P,-2.0,0,0,835.0,135.0,11.0
ALUNO-1127,12.0,2,8.000020000000001,7.356669999999999,Sim,M,7.5,Ametista,5,6.5,0,3,5,8.2,9.33334,R,-1.0,0,1,261.0,33.0,8.0
ALUNO-1127,13.0,3,9.2,7.547,Não,M,6.3,Ametista,7.9,5.5,1,3,10.0,7.8,7.8,R,0.0,1,0,261.0,33.0,8.0
ALUNO-1127,14.0,3,10.00002,7.628620754385966,Não,M,5.0,Ametista,7.8125,7.166666666666667,1,3,5.0,9.736842105263158,7.333335,R,-1.0,0,0,261.0,33.0,8.0
ALUNO-1128,14.0,4,9.16668,8.229169833333334,Sim,F,10,Ametista,9.375,6.666666666666667,1,3,10,5.5,9.7083425,B,0.0,1,1,64.0,8.0,2.0
ALUNO-1128,15.0,4,9.2,7.961,Não,F,5.0,Ametista,8.8,8.1,1,3,5.0,8.9,8.9,B,-1.0,0,0,64.0,8.0,2.0
ALUNO-1128,16.0,5,8.33334,8.28217875925926,Sim,F,8.75,Topázio,6.458333333333334,8.666666666666666,1,4,5.0,9.056712962962962,9.4166775,B,-1.0,0,1,64.0,8.0,2.0
ALUNO-1130,11.0,2,9.500020000000001,8.788613333333334,Não,M,6.875,Topázio,8.333333333333334,9,0,4,10,9.7,7.888890000000001,B,0.0,1,0,10.0,1.0,1.0
ALUNO-1130,12.0,2,10.0,9.107,Sim,M,7.5,Topázio,9.8,9.5,1,4,5.0,10.0,9.9,B,-1.0,0,1,10.0,1.0,1.0
ALUNO-1130,13.0,3,9.16668,8.815164203703704,Não,M,6.25,Topázio,8.28125,9.111111111111112,1,4,10.0,9.907407407407408,8.208337499999999,B,0.0,1,0,10.0,1.0,1.0
ALUNO-1135,9.0,0,8.500020000000001,7.369327063492064,Não,M,7.5,Ametista,3.125,9.05,0,3,5.0,8.317460317460318,7.416665,B,-1.0,0,0,371.0,112.0,8.0
ALUNO-1136,14.0,4,9.58335,7.7379188333333335,Não,F,5,Ametista,7.8125,7.666666666666667,0,3,10,7.2,7.6250025,P,0.0,1,0,372.0,23.0,9.0
ALUNO-1136,15.0,4,8.8,8.292,Sim,F,7.5,Topázio,8.8,8.2,0,4,5.0,9.2,9.1,P,-1.0,0,1,372.0,23.0,9.0
ALUNO-1136,16.0,5,7.08333,7.367519229847495,Não,F,8.125,Ametista,5.833333333333334,7.477777777777778,0,3,5.0,8.088984204793029,8.2500025,P,-1.0,0,0,372.0,23.0,9.0
ALUNO-1138,14.0,4,7.5,8.28325764036921,Não,M,7.5,Topázio,8.4375,7.888888888888889,0,4,10.0,8.683646812957157,8.1250025,B,0.0,1,0,63.0,7.0,1.0
ALUNO-1141,13.0,2,8.500020000000001,6.9812520000000005,Não,F,7.5,Ágata,7.8125,6,0,2,5,7,7.5,B,-1.0,0,0,774.0,115.0,8.0
ALUNO-1141,14.0,2,7.4,6.969,Não,F,7.5,Ametista,8.1,6.9,0,3,5.0,5.0,8.9,B,-2.0,0,0,774.0,115.0,8.0
ALUNO-1141,15.0,3,7.08333,5.604466564270153,Não,F,7.5,Quartzo,5.0,6.166666666666667,0,1,5.0,4.647331154684096,4.91667,B,-2.0,0,0,774.0,115.0,8.0
ALUNO-1144,9.0,0,10.00002,6.921727523809524,Não,F,5.0,Ágata,5.3125,8.083333333333334,0,2,5.0,6.785714285714285,7.08333,P,-1.0,0,0,520.0,147.0,6.0
ALUNO-1150,9.0,1,9.500020000000001,8.673890666666669,Não,M,7.5,Topázio,7.916666666666668,9.5,0,4,10,8.8,7.61111,R,0.0,1,0,436.0,111.0,3.0
ALUNO-1150,10.0,1,8.0,7.318,Não,M,7.5,Ametista,8.3,5.8,0,3,5.0,8.8,7.6,R,-1.0,0,0,436.0,111.0,3.0
